Episode,Reward,Steps,Completed,Deadlock
2676,-436.70000000000226,500,False,False
2677,-88.8,28,False,True
2678,-79.55,1,False,True
2679,-408.70000000000084,315,False,True
2680,-250.80000000000007,209,False,True
2681,-102.5,14,False,True
2682,-264.0000000000005,186,False,True
2683,-562.0000000000014,500,False,False
2684,-79.6,2,False,True
2685,-83.95,49,False,True
2686,-64.75,16,False,True
2687,-400.1500000000022,500,False,False
2688,-374.3000000000009,328,False,True
2689,-148.0499999999999,80,False,True
2690,-159.69999999999987,121,False,True
2691,-97.55,20,False,True
2692,-210.84999999999997,142,False,True
2693,-554.2000000000019,500,False,False
2694,-563.9500000000016,500,False,False
2695,-554.2000000000014,500,False,False
2696,-123.89999999999996,69,False,True
2697,-100.10000000000001,32,False,True
2698,-131.39999999999998,46,False,True
2699,-103.85,19,False,True
2700,-86.6,25,False,True
2701,-156.44999999999993,164,False,True
2702,-92.5,17,False,True
2703,-309.3000000000021,500,False,False
2704,-436.2000000000022,500,False,False
2705,-79.55,1,False,True
2706,-143.39999999999998,62,False,True
2707,-79.55,1,False,True
2708,-109.60000000000001,56,False,True
2709,-112.65,30,False,True
2710,-86.35,21,False,True
2711,-287.95000000000067,241,False,True
2712,-563.4500000000016,500,False,False
2713,-247.5,240,False,True
2714,-119.84999999999998,37,False,True
2715,-444.05000000000206,500,False,False
2716,-68.45,11,False,True
2717,-501.05000000000217,500,False,False
2718,-94.05,28,False,True
2719,-136.54999999999995,59,False,True
2720,-107.55,25,False,True
2721,-165.14999999999986,91,False,True
2722,-155.1999999999999,101,False,True
2723,-385.50000000000244,500,False,False
2724,-425.1000000000017,500,False,False
2725,-133.79999999999995,72,False,True
2726,-139.24999999999986,125,False,True
2727,-103.95000000000002,41,False,True
2728,-509.3500000000024,500,False,False
2729,-116.7,42,False,True
2730,-81.75,6,False,True
2731,-177.29999999999984,114,False,True
2732,-384.25000000000085,267,False,True
2733,-100.2,55,False,True
2734,-117.75,34,False,True
2735,-85.7,7,False,True
2736,-125.94999999999993,92,False,True
2737,-306.0000000000007,270,False,True
2738,-145.89999999999992,100,False,True
2739,-548.350000000002,500,False,False
2740,-129.84999999999997,42,False,True
2741,-181.54999999999984,186,False,True
2742,-499.1000000000021,500,False,False
2743,-341.85000000000076,248,False,True
2744,-80.6,13,False,True
2745,-114.45000000000002,56,False,True
2746,-123.29999999999997,41,False,True
2747,-390.35000000000093,358,False,True
2748,-218.45,137,False,True
2749,-122.30000000000001,57,False,True
2750,-229.75000000000023,139,False,True
2751,-173.5999999999998,235,False,True
2752,-118.64999999999998,52,False,True
2753,-200.69999999999976,163,False,True
2754,-569.8000000000011,500,False,False
2755,-229.34999999999985,143,False,True
2756,-148.39999999999992,72,False,True
2757,-339.0000000000011,328,False,True
2758,-123.69999999999999,65,False,True
2759,-81.7,5,False,True
2760,-91.70000000000002,30,False,True
2761,-349.5500000000011,342,False,True
2762,-109.95000000000002,27,False,True
2763,-162.9499999999999,100,False,True
2764,-176.24999999999994,73,False,True
2765,-266.6000000000005,271,False,True
2766,-93.75,12,False,True
2767,-223.44999999999987,180,False,True
2768,-107.5,27,False,True
2769,-145.3499999999999,60,False,True
2770,-582.4500000000005,500,False,False
2771,-130.89999999999998,36,False,True
2772,-93.75,22,False,True
2773,-79.55,1,False,True
2774,-277.8500000000004,291,False,True
2775,-108.10000000000001,36,False,True
2776,-152.19999999999993,80,False,True
2777,-92.05,17,False,True
2778,-181.39999999999986,127,False,True
2779,-79.55,1,False,True
2780,-501.0500000000024,500,False,False
2781,-497.6500000000024,500,False,False
2782,-157.39999999999995,76,False,True
2783,-55.60000000000001,26,False,True
2784,-101.65,44,False,True
2785,-493.75000000000193,500,False,False
2786,-229.79999999999995,130,False,True
2787,-241.39999999999998,197,False,True
2788,-479.85000000000224,432,False,True
2789,-88.8,21,False,True
2790,-497.65000000000225,500,False,False
2791,-130.59999999999997,67,False,True
2792,-512.7500000000018,500,False,False
2793,-102.6,16,False,True
2794,-439.100000000002,500,False,False
2795,-536.6500000000019,500,False,False
2796,-493.75000000000193,500,False,False
2797,-103.7,26,False,True
2798,-105.05,71,False,True
2799,-87.5,14,False,True
2800,-145.4999999999999,72,False,True
2801,-408.4000000000023,500,False,False
2802,-409.9000000000018,500,False,False
2803,-82.85000000000001,47,False,True
2804,-98.2,23,False,True
2805,-183.89999999999986,109,False,True
2806,-166.89999999999992,101,False,True
2807,-105.25000000000001,38,False,True
2808,-117.49999999999996,51,False,True
2809,-173.59999999999997,81,False,True
2810,-310.4000000000006,261,False,True
2811,-90.45,15,False,True
2812,-117.75,34,False,True
2813,-312.6000000000005,293,False,True
2814,-83.64999999999999,5,False,True
2815,-79.55,1,False,True
2816,-366.8500000000011,355,False,True
2817,-95.15000000000002,81,False,True
2818,-165.44999999999987,92,False,True
2819,-146.44999999999993,92,False,True
2820,-192.8499999999999,93,False,True
2821,-91.8,22,False,True
2822,-112.80000000000003,120,False,True
2823,-136.84999999999997,55,False,True
2824,-190.09999999999982,136,False,True
2825,-170.59999999999985,136,False,True
2826,-125.2,39,False,True
2827,-109.20000000000002,48,False,True
2828,-111.45,64,False,True
2829,-150.0999999999999,114,False,True
2830,-101.30000000000001,65,False,True
2831,-176.4999999999999,127,False,True
2832,-81.6,3,False,True
2833,-137.24999999999994,74,False,True
2834,-85.35,28,False,True
2835,-489.8500000000026,500,False,False
2836,-116.2,32,False,True
2837,-228.5,133,False,True
2838,-93.4,35,False,True
2839,-493.2500000000024,500,False,False
2840,-149.04999999999973,180,False,True
2841,-254.65000000000015,191,False,True
2842,-400.15000000000225,500,False,False
2843,-104.70000000000002,36,False,True
2844,-90.3,21,False,True
2845,-116.30000000000001,54,False,True
2846,-515.2000000000022,500,False,False
2847,-79.6,2,False,True
2848,-434.25000000000216,500,False,False
2849,-374.7500000000018,500,False,False
2850,-171.89999999999986,132,False,True
2851,-128.39999999999998,62,False,True
2852,-202.74999999999983,131,False,True
2853,-133.7999999999999,92,False,True
2854,-251.30000000000018,199,False,True
2855,-136.34999999999997,144,False,True
2856,-172.0999999999999,97,False,True
2857,-297.9500000000007,316,False,True
2858,-99.45,29,False,True
2859,-86.70000000000002,83,False,True
2860,-130.34999999999994,72,False,True
2861,-84.85000000000002,77,False,True
2862,-277.10000000000065,253,False,True
2863,-493.75000000000193,500,False,False
2864,-97.80000000000001,26,False,True
2865,-165.8999999999999,110,False,True
2866,-208.2999999999999,158,False,True
2867,-443.8000000000018,461,False,True
2868,-433.75000000000205,500,False,False
2869,-388.90000000000214,500,False,False
2870,-227.99999999999994,192,False,True
2871,-263.20000000000016,174,False,True
2872,-79.75,5,False,True
2873,-85.85000000000001,55,False,True
2874,-131.74999999999997,41,False,True
2875,-406.0000000000025,500,False,False
2876,-160.64999999999992,103,False,True
2877,-253.80000000000007,132,False,True
2878,-245.20000000000027,253,False,True
2879,-92.75000000000001,80,False,True
2880,-79.55,1,False,True
2881,-101.65,24,False,True
2882,-314.10000000000116,286,False,True
2883,-239.70000000000033,190,False,True
2884,-138.79999999999998,38,False,True
2885,-360.1000000000015,463,False,True
2886,-90.25,20,False,True
2887,-563.9500000000014,500,False,False
2888,-97.95,67,False,True
2889,-450.8500000000021,500,False,False
2890,-386.4500000000016,500,False,False
2891,-371.10000000000235,500,False,False
2892,-573.7000000000011,500,False,False
2893,-210.39999999999986,162,False,True
2894,-131.89999999999998,56,False,True
2895,-66.25,16,False,True
2896,-81.75,6,False,True
2897,-165.19999999999987,164,False,True
2898,-134.09999999999997,61,False,True
2899,-203.34999999999985,118,False,True
2900,-110.60000000000002,47,False,True
2901,-88.64999999999999,18,False,True
2902,-220.4000000000001,133,False,True
2903,-184.2999999999999,127,False,True
2904,-558.1000000000016,500,False,False
2905,-85.75,8,False,True
2906,-113.85,44,False,True
2907,-132.34999999999997,53,False,True
2908,-492.2500000000018,500,False,False
2909,-201.44999999999987,127,False,True
2910,-360.40000000000157,356,False,True
2911,-89.1,17,False,True
2912,-109.45,17,False,True
2913,-93.3,13,False,True
2914,-82.8,8,False,True
2915,-135.24999999999994,92,False,True
2916,-148.89999999999995,55,False,True
2917,-172.84999999999997,79,False,True
2918,-469.8500000000023,500,False,False
2919,-105.65,26,False,True
2920,-143.74999999999994,76,False,True
2921,-92.0,16,False,True
2922,-246.50000000000028,142,False,True
2923,-201.34999999999985,139,False,True
2924,-274.30000000000007,211,False,True
2925,-175.99999999999977,137,False,True
2926,-388.90000000000185,454,False,True
2927,-222.24999999999983,161,False,True
2928,-131.89999999999995,104,False,True
2929,-535.150000000002,500,False,False
2930,-194.6999999999997,197,False,True
2931,-89.75,20,False,True
2932,-97.65,22,False,True
2933,-608.799999999999,500,False,False
2934,-343.0500000000011,378,False,True
2935,-108.80000000000001,23,False,True
2936,-81.1,3,False,True
2937,-411.3500000000023,500,False,False
2938,-189.79999999999984,139,False,True
2939,-208.75,99,False,True
2940,-361.1500000000021,500,False,False
2941,-438.7000000000014,408,False,True
2942,-614.6499999999997,500,False,False
2943,-110.60000000000002,74,False,True
2944,-118.35,46,False,True
2945,-135.39999999999995,65,False,True
2946,-311.00000000000057,300,False,True
2947,-103.75000000000001,37,False,True
2948,-568.8000000000015,500,False,False
2949,-580.5000000000006,500,False,False
2950,-163.79999999999987,97,False,True
2951,-458.60000000000224,500,False,False
2952,-221.89999999999998,118,False,True
2953,-209.14999999999964,246,False,True
2954,-324.5000000000006,336,False,True
2955,-109.55,26,False,True
2956,-143.99999999999994,81,False,True
2957,-446.95000000000186,500,False,False
2958,-93.5,17,False,True
2959,-83.2,6,False,True
2960,-374.8000000000024,500,False,False
2961,-146.5,53,False,True
2962,-94.0,17,False,True
2963,-212.45000000000005,236,False,True
2964,-182.9999999999999,116,False,True
2965,-85.6,15,False,True
2966,-101.35000000000001,93,False,True
2967,-100.5,13,False,True
2968,-93.5,17,False,True
2969,-375.25000000000097,260,False,True
2970,-125.54999999999997,64,False,True
2971,-87.35,11,False,True
2972,-540.5500000000019,500,False,False
2973,-151.04999999999993,96,False,True
2974,-103.5,42,False,True
2975,-127.14999999999996,66,False,True
2976,-124.69999999999997,57,False,True
2977,-72.4,22,False,True
2978,-167.09999999999985,124,False,True
2979,-373.1500000000013,306,False,True
2980,-123.95,61,False,True
2981,-427.25000000000074,322,False,True
2982,-246.39999999999986,162,False,True
2983,-215.3499999999998,243,False,True
2984,-173.2999999999999,112,False,True
2985,-202.2999999999999,126,False,True
2986,-111.40000000000002,63,False,True
2987,-79.55,1,False,True
2988,-268.0000000000003,182,False,True
2989,-136.79999999999995,84,False,True
2990,-243.6000000000002,197,False,True
2991,-63.500000000000014,28,False,True
2992,-397.20000000000186,500,False,False
2993,-174.44999999999982,136,False,True
2994,-92.2,20,False,True
2995,-127.74999999999997,39,False,True
2996,-550.3000000000019,500,False,False
2997,-306.05000000000024,173,False,True
2998,-230.80000000000007,140,False,True
2999,-96.95000000000002,28,False,True
3000,-79.55,1,False,True
3001,-197.64999999999975,180,False,True
3002,-222.2999999999999,129,False,True
3003,-119.34999999999997,47,False,True
3004,-134.04999999999995,58,False,True
3005,-85.39999999999999,11,False,True
3006,-122.34999999999994,58,False,True
3007,-399.1500000000024,500,False,False
3008,-131.8,62,False,True
3009,-95.45,17,False,True
3010,-341.5500000000011,318,False,True
3011,-101.45,20,False,True
3012,-419.650000000002,500,False,False
3013,-443.0000000000021,500,False,False
3014,-85.0,13,False,True
3015,-456.7000000000024,500,False,False
3016,-354.50000000000097,333,False,True
3017,-104.05000000000001,33,False,True
3018,-151.24999999999983,93,False,True
3019,-79.55,1,False,True
3020,-141.64999999999986,93,False,True
3021,-151.24999999999991,80,False,True
3022,-72.55000000000001,36,False,True
3023,-94.65,31,False,True
3024,-460.10000000000235,500,False,False
3025,-132.5,46,False,True
3026,-149.74999999999994,62,False,True
3027,-206.89999999999986,130,False,True
3028,-340.80000000000075,303,False,True
3029,-528.850000000002,500,False,False
3030,-378.20000000000215,500,False,False
3031,-148.39999999999998,99,False,True
3032,-220.94999999999993,109,False,True
3033,-83.5,12,False,True
3034,-381.6000000000022,500,False,False
3035,-103.05000000000001,33,False,True
3036,-134.14999999999995,62,False,True
3037,-104.5,15,False,True
3038,-86.5,14,False,True
3039,-532.7500000000022,500,False,False
3040,-274.80000000000024,201,False,True
3041,-123.85,49,False,True
3042,-190.59999999999982,146,False,True
3043,-102.2,25,False,True
3044,-359.05000000000115,332,False,True
3045,-152.79999999999995,101,False,True
3046,-405.5000000000021,500,False,False
3047,-578.5500000000013,500,False,False
3048,-480.1000000000021,500,False,False
3049,-82.95,11,False,True
3050,-132.14999999999998,39,False,True
3051,-482.50000000000216,500,False,False
3052,-523.0000000000022,500,False,False
3053,-455.70000000000226,500,False,False
3054,-512.750000000002,500,False,False
3055,-119.94999999999999,39,False,True
3056,-127.89999999999996,54,False,True
3057,-456.6500000000022,500,False,False
3058,-82.75,7,False,True
3059,-519.1000000000018,500,False,False
3060,-107.2999999999999,151,False,True
3061,-575.8000000000017,452,False,True
3062,-456.2000000000021,500,False,False
3063,-558.1000000000015,500,False,False
3064,-93.7,21,False,True
3065,-79.55,1,False,True
3066,-179.19999999999985,106,False,True
3067,-299.0000000000007,277,False,True
3068,-405.40000000000083,278,False,True
3069,-79.1,2,False,True
3070,-232.64999999999992,179,False,True
3071,-421.30000000000155,440,False,True
3072,-540.5500000000018,500,False,False
3073,-81.64999999999999,4,False,True
3074,-96.4,9,False,True
3075,-399.3000000000017,387,False,True
3076,-106.1,36,False,True
3077,-99.8,16,False,True
3078,-229.65000000000026,177,False,True
3079,-195.59999999999985,194,False,True
3080,-93.6,19,False,True
3081,-95.0,28,False,True
3082,-100.30000000000001,65,False,True
3083,-79.64999999999999,3,False,True
3084,-258.30000000000047,228,False,True
3085,-220.7,182,False,True
3086,-536.6500000000019,500,False,False
3087,-272.3500000000005,231,False,True
3088,-110.90000000000002,43,False,True
3089,-168.6499999999997,187,False,True
3090,-514.7000000000021,500,False,False
3091,-79.55,1,False,True
3092,-145.0999999999999,104,False,True
3093,-79.7,4,False,True
3094,-286.75000000000074,291,False,True
3095,-172.19999999999985,112,False,True
3096,-104.25,30,False,True
3097,-99.9,38,False,True
3098,-98.30000000000001,25,False,True
3099,-382.6000000000021,500,False,False
3100,-134.0,76,False,True
3101,-82.0,11,False,True
3102,-70.25000000000001,36,False,True
3103,-174.0999999999999,118,False,True
3104,-91.55000000000001,17,False,True
3105,-548.350000000001,500,False,False
3106,-527.850000000002,500,False,False
3107,-108.9,25,False,True
3108,-147.89999999999986,87,False,True
3109,-114.5,37,False,True
3110,-162.14999999999992,96,False,True
3111,-112.14999999999999,29,False,True
3112,-588.8000000000006,500,False,False
3113,-106.75,38,False,True
3114,-81.2,5,False,True
3115,-106.60000000000001,46,False,True
3116,-79.75,5,False,True
3117,-475.70000000000186,500,False,False
3118,-222.69999999999987,164,False,True
3119,-283.8500000000005,287,False,True
3120,-130.2,61,False,True
3121,-120.39999999999998,38,False,True
3122,-83.3,8,False,True
3123,-149.39999999999992,82,False,True
3124,-83.64999999999999,5,False,True
3125,-164.44999999999982,130,False,True
3126,-436.4000000000024,468,False,True
3127,-126.24999999999996,58,False,True
3128,-133.89999999999992,83,False,True
3129,-79.55,1,False,True
3130,-147.0999999999999,71,False,True
3131,-245.4000000000001,218,False,True
3132,-116.05,39,False,True
3133,-497.1500000000018,500,False,False
3134,-72.35,61,False,True
3135,-103.35000000000002,60,False,True
3136,-95.65,11,False,True
3137,-400.250000000002,500,False,False
3138,-126.19999999999999,57,False,True
3139,-127.24999999999999,135,False,True
3140,-81.6,3,False,True
3141,-554.2000000000014,500,False,False
3142,-126.20000000000002,77,False,True
3143,-70.4,11,False,True
3144,-73.5,25,False,True
3145,-126.69999999999996,57,False,True
3146,-342.6000000000006,231,False,True
3147,-500.80000000000194,480,False,True
3148,-163.4999999999999,91,False,True
3149,-424.0000000000017,500,False,False
3150,-131.29999999999995,74,False,True
3151,-85.1,15,False,True
3152,-343.90000000000185,500,False,False
3153,-503.000000000002,500,False,False
3154,-87.95,34,False,True
3155,-100.5,13,False,True
3156,-183.1999999999998,127,False,True
3157,-182.5499999999999,107,False,True
3158,-105.6,25,False,True
3159,-120.59999999999998,35,False,True
3160,-109.35000000000002,71,False,True
3161,-130.95,54,False,True
3162,-124.59999999999995,72,False,True
3163,-280.55000000000086,258,False,True
3164,-87.85,11,False,True
3165,-103.00000000000001,70,False,True
3166,-174.0999999999999,128,False,True
3167,-161.99999999999991,76,False,True
3168,-92.7,21,False,True
3169,-187.44999999999987,122,False,True
3170,-203.29999999999987,136,False,True
3171,-651.4499999999998,451,False,True
3172,-462.5500000000019,500,False,False
3173,-303.7000000000007,197,False,True
3174,-79.55,1,False,True
3175,-89.69999999999999,19,False,True
3176,-264.4500000000002,155,False,True
3177,-243.10000000000014,221,False,True
3178,-496.150000000002,500,False,False
3179,-169.29999999999984,129,False,True
3180,-117.64999999999999,32,False,True
3181,-257.7500000000004,301,False,True
3182,-99.05000000000001,31,False,True
3183,-85.5,23,False,True
3184,-106.60000000000001,35,False,True
3185,-144.1,66,False,True
3186,-156.79999999999995,57,False,True
3187,-224.89999999999992,217,False,True
3188,-104.90000000000002,51,False,True
3189,-237.60000000000014,123,False,True
3190,-101.95,20,False,True
3191,-149.14999999999992,77,False,True
3192,-275.5000000000004,206,False,True
3193,-438.9500000000021,481,False,True
3194,-152.69999999999993,80,False,True
3195,-123.99999999999999,62,False,True
3196,-448.40000000000225,500,False,False
3197,-93.85,14,False,True
3198,-446.40000000000157,465,False,True
3199,-169.89999999999992,122,False,True
3200,-236.4000000000001,251,False,True
3201,-147.44999999999993,139,False,True
3202,-115.75,33,False,True
3203,-79.6,2,False,True
3204,-142.2,45,False,True
3205,-378.2000000000025,500,False,False
3206,-144.49999999999994,82,False,True
3207,-417.500000000002,458,False,True
3208,-103.80000000000001,28,False,True
3209,-126.79999999999997,62,False,True
3210,-80.1,12,False,True
3211,-106.7,28,False,True
3212,-93.65,20,False,True
3213,-222.25,275,False,True
3214,-157.49999999999986,155,False,True
3215,-376.60000000000105,365,False,True
3216,-292.5000000000004,321,False,True
3217,-136.09999999999994,60,False,True
3218,-175.44999999999987,96,False,True
3219,-450.3500000000014,500,False,False
3220,-105.35,20,False,True
3221,-78.15,13,False,True
3222,-249.85000000000042,215,False,True
3223,-493.75000000000205,500,False,False
3224,-143.19999999999996,75,False,True
3225,-106.1,45,False,True
3226,-170.44999999999993,84,False,True
3227,-141.99999999999994,57,False,True
3228,-332.0500000000008,264,False,True
3229,-372.8500000000025,500,False,False
3230,-79.6,2,False,True
3231,-93.85,14,False,True
3232,-95.2,60,False,True
3233,-85.7,7,False,True
3234,-126.69999999999997,47,False,True
3235,-443.05000000000285,500,False,False
3236,-154.94999999999987,96,False,True
3237,-246.85000000000042,228,False,True
3238,-538.0500000000021,500,False,False
3239,-174.09999999999985,137,False,True
3240,-109.45,24,False,True
3241,-155.04999999999995,78,False,True
3242,-91.65,9,False,True
3243,-419.4000000000012,305,False,True
3244,-79.55,1,False,True
3245,-367.50000000000114,322,False,True
3246,-96.30000000000001,24,False,True
3247,-111.00000000000003,75,False,True
3248,-99.45,19,False,True
3249,-418.5500000000015,397,False,True
3250,-88.85,12,False,True
3251,-173.99999999999994,116,False,True
3252,-171.84999999999985,112,False,True
3253,-460.1000000000021,500,False,False
3254,-217.29999999999984,146,False,True
3255,-219.79999999999995,164,False,True
3256,-80.05,11,False,True
3257,-110.45000000000002,34,False,True
3258,-217.55,109,False,True
3259,-106.9,24,False,True
3260,-477.6500000000025,500,False,False
3261,-135.85,45,False,True
3262,-342.95000000000124,320,False,True
3263,-406.9500000000024,500,False,False
3264,-84.95,12,False,True
3265,-122.44999999999999,50,False,True
3266,-540.0500000000017,500,False,False
3267,-108.2,28,False,True
3268,-254.05000000000007,186,False,True
3269,-99.35,10,False,True
3270,-221.19999999999993,169,False,True
3271,-315.0000000000006,235,False,True
3272,-82.35,9,False,True
3273,-569.8000000000011,500,False,False
3274,-96.4,26,False,True
3275,-339.2500000000011,326,False,True
3276,-195.74999999999972,171,False,True
3277,-85.44999999999999,12,False,True
3278,-141.39999999999998,44,False,True
3279,-134.89999999999998,48,False,True
3280,-334.1500000000016,500,False,False
3281,-151.59999999999997,60,False,True
3282,-105.85,20,False,True
3283,-249.0000000000001,185,False,True
3284,-67.05000000000001,30,False,True
3285,-140.79999999999998,49,False,True
3286,-407.500000000001,281,False,True
3287,-142.04999999999993,82,False,True
3288,-78.9,36,False,True
3289,-472.7500000000018,500,False,False
3290,-552.2500000000016,500,False,False
3291,-83.8,18,False,True
3292,-155.39999999999986,114,False,True
3293,-79.55,1,False,True
3294,-83.6,41,False,True
3295,-396.90000000000185,440,False,True
3296,-312.05000000000206,500,False,False
3297,-213.60000000000002,177,False,True
3298,-475.05000000000217,500,False,False
3299,-164.79999999999993,107,False,True
3300,-93.75,12,False,True
3301,-418.1500000000022,500,False,False
3302,-587.350000000001,500,False,False
3303,-152.99999999999994,76,False,True
3304,-217.5499999999999,158,False,True
3305,-79.7,4,False,True
3306,-453.9500000000026,500,False,False
3307,-213.44999999999993,108,False,True
3308,-104.4,13,False,True
3309,-113.19999999999999,60,False,True
3310,-69.30000000000001,19,False,True
3311,-144.94999999999996,61,False,True
3312,-421.8000000000029,500,False,False
3313,-155.09999999999997,69,False,True
3314,-147.79999999999995,82,False,True
3315,-401.10000000000156,426,False,True
3316,-531.2500000000018,500,False,False
3317,-207.59999999999985,154,False,True
3318,-347.10000000000167,357,False,True
3319,-474.700000000002,500,False,False
3320,-117.94999999999999,88,False,True
3321,-134.99999999999994,58,False,True
3322,-118.30000000000001,55,False,True
3323,-526.9000000000021,500,False,False
3324,-134.39999999999992,83,False,True
3325,-501.050000000002,500,False,False
3326,-119.30000000000001,38,False,True
3327,-93.35,14,False,True
3328,-163.74999999999991,77,False,True
3329,-156.2999999999999,103,False,True
3330,-405.5000000000018,500,False,False
3331,-79.7,4,False,True
3332,-145.34999999999997,89,False,True
3333,-108.75000000000004,90,False,True
3334,-87.5,14,False,True
3335,-214.0499999999999,147,False,True
3336,-245.2,163,False,True
3337,-100.5,13,False,True
3338,-125.44999999999995,69,False,True
3339,-441.0500000000021,500,False,False
3340,-289.1000000000005,273,False,True
3341,-84.39999999999999,21,False,True
3342,-472.75000000000233,500,False,False
3343,-399.6500000000023,500,False,False
3344,-136.99999999999994,58,False,True
3345,-79.85,7,False,True
3346,-318.9000000000004,245,False,True
3347,-368.2000000000025,500,False,False
3348,-208.8999999999998,141,False,True
3349,-130.3,71,False,True
3350,-156.0499999999999,79,False,True
3351,-190.24999999999986,176,False,True
3352,-116.99999999999997,46,False,True
3353,-120.19999999999997,73,False,True
3354,-83.94999999999999,39,False,True
3355,-262.7000000000004,248,False,True
3356,-67.75000000000003,54,False,True
3357,-427.7000000000014,452,False,True
3358,-160.69999999999993,86,False,True
3359,-119.09999999999998,51,False,True
3360,-129.3,43,False,True
3361,-137.94999999999996,88,False,True
3362,-186.89999999999984,130,False,True
3363,-372.400000000001,358,False,True
3364,-382.50000000000256,500,False,False
3365,-116.49999999999997,38,False,True
3366,-131.09999999999997,40,False,True
3367,-89.65,8,False,True
3368,-306.8000000000004,256,False,True
3369,-281.90000000000043,235,False,True
3370,-150.19999999999993,64,False,True
3371,-480.10000000000235,500,False,False
3372,-115.65,128,False,True
3373,-98.0,29,False,True
3374,-125.54999999999998,63,False,True
3375,-117.89999999999999,37,False,True
3376,-70.65000000000002,62,False,True
3377,-530.800000000002,500,False,False
3378,-98.15,43,False,True
3379,-128.09999999999997,74,False,True
3380,-172.3499999999999,89,False,True
3381,-89.6,17,False,True
3382,-597.9000000000009,500,False,False
3383,-126.5,26,False,True
3384,-434.7500000000024,500,False,False
3385,-79.55,1,False,True
3386,-480.00000000000244,464,False,True
3387,-108.30000000000001,30,False,True
3388,-87.3,68,False,True
3389,-83.2,6,False,True
3390,-64.25,16,False,True
3391,-219.59999999999974,228,False,True
3392,-79.7,4,False,True
3393,-81.2,5,False,True
3394,-231.44999999999993,173,False,True
3395,-423.3500000000006,257,False,True
3396,-115.64999999999999,31,False,True
3397,-79.6,2,False,True
3398,6.950000000000173,171,True,False
3399,-546.400000000002,500,False,False
3400,-108.05,25,False,True
3401,-432.80000000000274,500,False,False
3402,-162.94999999999993,80,False,True
3403,-192.7499999999999,113,False,True
3404,-85.1,15,False,True
3405,-108.4,42,False,True
3406,-117.89999999999998,57,False,True
3407,-542.5000000000019,500,False,False
3408,-211.7499999999999,151,False,True
3409,-316.10000000000053,257,False,True
3410,-129.3,129,False,True
3411,-265.90000000000015,209,False,True
3412,-485.70000000000186,408,False,True
3413,-232.54999999999995,185,False,True
3414,-440.55000000000234,500,False,False
3415,-81.69999999999999,15,False,True
3416,-569.8000000000002,500,False,False
3417,-288.30000000000024,208,False,True
3418,-135.29999999999995,63,False,True
3419,-219.5,187,False,True
3420,-277.0000000000006,236,False,True
3421,-263.6000000000006,210,False,True
3422,-235.4999999999999,234,False,True
3423,-56.95000000000001,23,False,True
3424,-167.19999999999987,107,False,True
3425,-162.99999999999983,148,False,True
3426,-91.80000000000001,23,False,True
3427,-158.2999999999999,94,False,True
3428,-486.40000000000197,500,False,False
3429,-99.85,17,False,True
3430,-85.75000000000001,55,False,True
3431,-174.0999999999998,145,False,True
3432,-107.30000000000001,40,False,True
3433,-134.09999999999997,39,False,True
3434,-95.25,23,False,True
3435,-283.2000000000002,184,False,True
3436,-93.85000000000001,35,False,True
3437,-145.54999999999993,96,False,True
3438,-184.0999999999999,96,False,True
3439,-152.29999999999995,72,False,True
3440,-358.1000000000013,349,False,True
3441,-152.99999999999986,133,False,True
3442,-79.55,1,False,True
3443,-136.09999999999997,60,False,True
3444,-481.5500000000024,500,False,False
3445,-469.3500000000015,500,False,False
3446,-177.29999999999978,143,False,True
3447,-203.4999999999999,121,False,True
3448,-149.59999999999994,69,False,True
3449,-104.65,36,False,True
3450,-170.79999999999984,130,False,True
3451,-281.6000000000004,230,False,True
3452,-87.5,14,False,True
3453,-152.34999999999994,63,False,True
3454,-247.75000000000006,144,False,True
3455,-118.29999999999998,75,False,True
3456,-89.25,20,False,True
3457,-514.7000000000023,500,False,False
3458,-177.2499999999999,122,False,True
3459,-157.9999999999999,127,False,True
3460,-174.8499999999999,106,False,True
3461,-91.6,18,False,True
3462,-506.90000000000214,500,False,False
3463,-138.34999999999997,66,False,True
3464,-99.3,26,False,True
3465,-79.8,6,False,True
3466,-278.6000000000006,297,False,True
3467,-168.5499999999999,95,False,True
3468,-118.75,54,False,True
3469,-455.70000000000243,500,False,False
3470,-303.7500000000007,284,False,True
3471,-118.49999999999999,39,False,True
3472,-489.8500000000022,500,False,False
3473,-79.3,6,False,True
3474,-169.1999999999999,98,False,True
3475,-95.75,13,False,True
3476,-189.94999999999985,143,False,True
3477,-101.45,20,False,True
3478,-204.74999999999994,107,False,True
3479,-79.75,5,False,True
3480,-91.25,11,False,True
3481,-98.0,19,False,True
3482,-267.80000000000035,217,False,True
3483,-133.95,46,False,True
3484,-185.19999999999985,108,False,True
3485,-363.05000000000217,500,False,False
3486,-146.64999999999992,166,False,True
3487,-115.69999999999999,42,False,True
3488,-81.7,5,False,True
3489,-406.3000000000009,306,False,True
3490,-454.70000000000215,500,False,False
3491,-103.85,19,False,True
3492,-238.60000000000008,140,False,True
3493,-450.3500000000022,500,False,False
3494,-170.39999999999986,211,False,True
3495,-554.2000000000015,500,False,False
3496,-108.2,28,False,True
3497,-307.4500000000007,279,False,True
3498,-528.8000000000019,426,False,True
3499,-152.79999999999984,97,False,True
3500,-79.55,1,False,True
3501,-98.15,67,False,True
3502,-396.60000000000133,361,False,True
3503,-474.7000000000018,500,False,False
